ClientID	NNPass_Train	TrainLoss	NNPass_Test	TestLoss
4	6375	0.069944	6375	0.068469
4	6750	0.067691	6750	0.062986
4	7125	0.066535	7125	0.072061
4	7500	0.064785	7500	0.069098
4	7875	0.062642	7875	0.057804
4	8250	0.060334	8250	0.060193
4	8625	0.058906	8625	0.058313
4	9000	0.057316	9000	0.057126
4	9375	0.056087	9375	0.058554
4	9750	0.054805	9750	0.050878
4	10125	0.054788	10125	0.048764
4	10500	0.052344	10500	0.051727
4	10875	0.049803	10875	0.051757
4	11250	0.051317	11250	0.055679
4	11625	0.049380	11625	0.046382
4	12000	0.049322	12000	0.048890
4	12375	0.047286	12375	0.053144
4	12750	0.046266	12750	0.042448
4	13125	0.045720	13125	0.045982
4	13500	0.044377	13500	0.048762
4	13875	0.043958	13875	0.051687
4	14250	0.044007	14250	0.046297
4	14625	0.041740	14625	0.054087
4	15000	0.041146	15000	0.043941
4	15375	0.040949	15375	0.047111
4	15750	0.040699	15750	0.041980
4	16125	0.039093	16125	0.043687
4	16500	0.039433	16500	0.040493
4	16875	0.038551	16875	0.042787
4	17250	0.038395	17250	0.040753
4	17625	0.038105	17625	0.041910
4	18000	0.037815	18000	0.038331
4	18375	0.036893	18375	0.040529
4	18750	0.037018	18750	0.039381
